language,source_file,deduped_identifier,row_type,topic_key,hash,source_identifiers,original_text,translated_text
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ82,question,llm-cataract-pre-assessment@1.0.0,cfb485d31e11,SQ82,Do you think you'll need extra help from a district nurse to put in your drops?,Você acha que precisará de ajuda extra de uma enfermeira distrital para colocar as gotas?
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA82.1,answer,llm-cataract-pre-assessment@1.0.0,e268553117e2,SA82.1,yes I'll need help,"sim, vou precisar de ajuda"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA82.2,answer,llm-cataract-pre-assessment@1.0.0,240073e945cf,SA82.2,I can't put drops in myself,Eu não consigo colocar gotas em mim mesmo
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA82.3,answer,llm-cataract-pre-assessment@1.0.0,64e97678c58a,SA82.3,no I can manage,"não, eu consigo gerenciar"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA82.4,answer,llm-cataract-pre-assessment@1.0.0,a896e255c02d,SA82.4,my wife will help me,Minha esposa me ajudará
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ83,question,llm-cataract-pre-assessment@1.0.0,0093ae468da8,SQ83,Do you usually use the patient transport services via your GP for hospital visits?,Você normalmente usa os serviços de transporte de pacientes via seu médico de clínica geral para visitas ao hospital?
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA83.1,answer,llm-cataract-pre-assessment@1.0.0,6735a29dfb1a,SA83.1,yes I always use patient transport,sim eu sempre uso transporte de paciente
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA83.2,answer,llm-cataract-pre-assessment@1.0.0,281a55f2217c,SA83.2,I rely on patient transport,Confio no transporte de pacientes
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA83.3,answer,llm-cataract-pre-assessment@1.0.0,c19e597d1e3f,SA83.3,no my daughter drives me,minha filha me dirige
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA83.4,answer,llm-cataract-pre-assessment@1.0.0,6ca992b0535d,SA83.4,I take a taxi,Pego um táxi
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ84,question,llm-cataract@1.0.0,593a1815be35,SQ84,"Are you having trouble seeing clearly at a distance, up close, or both?","Você está tendo dificuldade em enxergar claramente de longe, de perto ou ambos?"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA84.1,answer,llm-cataract@1.0.0,cd1d98bd26c7,SA84.1,yes at a distance,sim à distância
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA84.2,answer,llm-cataract@1.0.0,d32292f33339,SA84.2,yes up close,sim de perto
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA84.3,answer,llm-cataract@1.0.0,37e6ffc174c6,SA84.3,both,ambos
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA84.4,answer,llm-cataract@1.0.0,8b3dd67f8fb8,SA84.4,i cant see far or near,não consigo ver de longe ou de perto
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA84.5,answer,llm-cataract@1.0.0,11c02f47cf32,SA84.5,i cant see up close,não consigo ver de perto
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA84.6,answer,llm-cataract@1.0.0,cb3716cea299,SA84.6,i cant see far,não consigo ver longe
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA84.7,answer,llm-cataract@1.0.0,44a711c83e6d,SA84.7,yes,sim
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA84.8,answer,llm-cataract@1.0.0,74501b126a10,SA84.8,no i dont have blurry vision,"não, eu não tenho visão turva"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA84.9,answer,llm-cataract@1.0.0,0ab98ba72f64,SA84.9,near is fine,perto está bem
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA84.10,answer,llm-cataract@1.0.0,a97f39e0c7a4,SA84.10,far is fine,longe está bem
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ85,question,llm-cataract@1.0.0,80085e252140,SQ85,"Alright So you're not experiencing any redness in your eye. Now, I'd like to ask about any discomfort you might be feeling. Is your eye currently painful?","Tudo bem, então você não está sentindo nenhuma vermelhidão no seu olho. Agora, gostaria de perguntar sobre algum desconforto que você possa estar sentindo. Seu olho está dolorido no momento?"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA85.1,answer,llm-cataract@1.0.0,bdf084c29d95,SA85.1,uh it's just a bit scratchy and a bit itchy,"eh, está um pouco arranhado e um pouco coçante"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ86,question,llm-cataract@1.0.0,8f2ab62d8874,SQ86,That sounds uncomfortable Is your eye currently painful?,Isso parece desconfortável. Seu olho está doendo no momento?
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA86.1,answer,llm-cataract@1.0.0,0059ee7ed0f9,SA86.1,It's a bit scratchy and itchy as I said.,"É um pouco arranhado e coçante, como eu disse."
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ87,question,llm-cataract@1.0.0,326a3720a3cb,SQ87,Are you experiencing any blurry vision?,Você está experimentando alguma visão turva?
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA87.1,answer,llm-cataract@1.0.0,95f5b4ccc762,SA87.1,uh let me just check 1 second,"Eh, deixe-me verificar por 1 segundo"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA87.2,answer,llm-cataract@1.0.0,37672ba4c988,SA87.2,i dont know let me check,"não sei, deixe eu verificar"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA87.3,answer,llm-cataract@1.0.0,975461735976,SA87.3,just going to go check in the mirror,Vou apenas ir verificar no espelho
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA87.4,answer,llm-cataract@1.0.0,f4ea4476f71a,SA87.4,i dont know maybe. let me go check in the mirror,"não sei, talvez. deixe-me ir verificar no espelho"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA87.5,answer,llm-cataract@1.0.0,ac2d0a104cf8,SA87.5,i dont know maybe,eu não sei talvez
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ88,question,llm-cataract@1.0.0,33479047321d,SQ88,"So, I just want to ask about your eye. Is your eye currently red?","Então, eu só quero perguntar sobre o seu olho. Seu olho está vermelho no momento?"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA88.1,answer,llm-cataract@1.0.0,1b0f1f1f252c,SA88.1,uh let me just check 1 second,"Eh, deixe-me verificar por 1 segundo"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ89,question,llm-cataract@1.0.0,954f24a06942,SQ89,"Let me see... So, you were just checking... if your","Deixe-me ver... Então, você estava apenas verificando... se o seu"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA89.1,answer,llm-cataract@1.0.0,c9fbfd44481e,SA89.1,all right yeah I'm just uh it it's um it's not red it's okay,tudo bem sim eu estou só uh é é um é não é vermelho está ok
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ90,question,llm-cataract@1.0.0,6ba7b5b12c0a,SQ90,"I'm calling to see how your eye is healing, and whether you need any support from one of our nurses. I've got some questions that should take a few minutes, and then I'll see if there's anything you'd like to ask. Just so you know, this conversation won't be checked right away, so if you think you have an emergency issue it's important you contact the hospital. So, how's your eye doing since your surgery?","Estou ligando para saber como seu olho está sarando e se você precisa de algum apoio de uma de nossas enfermeiras. Tenho algumas perguntas que devem levar alguns minutos, e então verei se há algo que você gostaria de perguntar. Só para você saber, essa conversa não será verificada imediatamente, então, se você achar que tem um problema de emergência, é importante que entre em contato com o hospital. Então, como está seu olho desde a cirurgia?"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA90.1,answer,llm-cataract@1.0.0,e0d4e6c3ecb4,SA90.1|SA90.2|SA90.3|SA90.4|SA90.5,"Hi, thanks for checking in. My eye is doing quite well since the surgery. I'm not experiencing any redness, pain, blurry vision, floaters, or flashing lights. Also, I only had surgery on one eye, not both.","Olá, obrigado por verificar. Meu olho está indo muito bem desde a cirurgia. Não estou experimentando nenhum vermelhidão, dor, visão embaçada, pontos flutuantes ou luzes piscantes. Além disso, eu fiz a cirurgia em apenas um olho, não em ambos."
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ91,question,llm-cataract@1.0.0,7b18173f649c,SQ91,Is your eye currently red?,Seu olho está vermelho no momento?
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA91.1,answer,llm-cataract@1.0.0,a9ec18973958,SA91.1|SA91.2,oh no,oh não
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ92,question,llm-cataract@1.0.0,3a9ecd9d6459,SQ92,Is your eye,É o seu olho
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA92.1,answer,llm-cataract@1.0.0,398fef1cd472,SA92.1|SA92.2|SA92.3|SA92.4|SA92.5,i think so yes,acho que sim
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ93,question,llm-cataract@1.0.0,252b569e8450,SQ93,are you experiencing,está experimentando
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA93.1,answer,llm-cataract@1.0.0,fa282f695e61,SA93.1,yes i am,sim eu sou
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ94,question,llm-cataract@1.0.0,8aca3a217f50,SQ94,are you experiencing blurry vision,Você está experimentando visão turva?
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA94.1,answer,llm-cataract@1.0.0,e53ee018aac0,SA94.1,in the one that had the cataract yes,no que tinha a catarata sim
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA94.2,answer,llm-cataract@1.0.0,17c9996e9b54,SA94.2,that's that's right yes,isso isso está certo sim
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA94.3,answer,llm-cataract@1.0.0,2f9e9cb5f7c0,SA94.3,yes,sim
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA94.4,answer,llm-cataract@1.0.0,7f968a25294f,SA94.4,I think it's mostly better,Acho que é melhor na maioria das vezes
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA94.5,answer,llm-cataract@1.0.0,fc9f52e0761d,SA94.5,my vision is a lot clearer since I had my I done that I've obviously got to wait to get to an optician to get new glasses once I finish these drop,"Minha visão está muito mais clara desde que fiz isso, obviamente tenho que esperar para ir a um óptico para conseguir novos óculos assim que terminar de usar essas gotas."
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA94.6,answer,llm-cataract@1.0.0,f9ce7f782ab7,SA94.6,it's much worse,é muito pior
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA94.7,answer,llm-cataract@1.0.0,9f093d799094,SA94.7,feels like a small stone is stuck in my eye,Sinto como se uma pequena pedra estivesse presa no meu olho
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA94.8,answer,llm-cataract@1.0.0,de6565ca7b57,SA94.8,I see floaters in my vision,Vejo pontos flutuantes na minha visão
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA94.9,answer,llm-cataract@1.0.0,8d9c5510ad55,SA94.9,well at least I can see clearer definitely,"bem, pelo menos eu consigo ver mais claro, com certeza"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA94.10,answer,llm-cataract@1.0.0,bd0e50dc9b75,SA94.10,I don't know,Eu não sei
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA94.11,answer,llm-cataract@1.0.0,6866224f0704,SA94.11,well I am not sure to be honest,"bem, para ser honesto, não tenho certeza"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA94.12,answer,llm-cataract@1.0.0,ed6a8f82e933,SA94.12,difficult to say because my vision wasn't bad before the surgery I expect when I've had my other eye done it will be better,"Difícil de dizer porque minha visão não era ruim antes da cirurgia, espero que quando eu fizer a outra olho, será melhor."
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ95,question,llm-cataract@1.0.0,9e0c4e278782,SQ95,Has your vision improved since the surgery,Sua visão melhorou desde a cirurgia?
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA95.1,answer,llm-cataract@1.0.0,d8453085dfe8,SA95.1,I don't really know if it's improved,Eu não sei realmente se melhorou
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA95.2,answer,llm-cataract@1.0.0,8a3f8c56cb9b,SA95.2,Difficult to say because my vision wasn't bad before the surgery I expect when I've had my other I'd done it will be better,"Difícil dizer porque minha visão não era ruim antes da cirurgia, espero que quando eu fizer a outra, será melhor."
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA95.3,answer,llm-cataract@1.0.0,bb8206285cfa,SA95.3,almost certainly yes no doubt about it at all,"quase certamente sim, sem dúvida nenhuma"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA95.4,answer,llm-cataract@1.0.0,142a558a3dcc,SA95.4,I see specks in my vision,Vejo pontos na minha visão
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ96,question,llm-cataract@1.0.0,d0d1fdf3f98c,SQ96,Has your vision improved as expected since the surgery?,Sua visão melhorou como esperado desde a cirurgia?
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA96.1,answer,llm-cataract@1.0.0,257531975f17,SA96.1,yes,sim
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA96.2,answer,llm-cataract@1.0.0,7ff73f373a42,SA96.2,it has,ele tem
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ97,question,llm-cataract@1.0.0,ff6702b3417b,SQ97,how's your eye doing after cataract surgery,Como está seu olho após a cirurgia de catarata?
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA97.1,answer,llm-cataract@1.0.0,2b5a203e8151,SA97.1,very good very good I can see much better,muito bom muito bom consigo ver muito melhor
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA97.2,answer,llm-cataract@1.0.0,d6947d0ae905,SA97.2,I think it's okay I don't know really,"Acho que está tudo bem, não sei realmente"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA97.3,answer,llm-cataract@1.0.0,149d7e1484f8,SA97.3,it's difficult to say because my vision wasn't bad before,é difícil dizer porque minha visão não era ruim antes
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA97.4,answer,llm-cataract@1.0.0,6ca7ad080b17,SA97.4,what do you mean?,o que você quer dizer?
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA97.5,answer,llm-cataract@1.0.0,f3ad5e6dd0cd,SA97.5,yes it's inflamed and quite quite red,sim está inflamado e muito muito vermelho
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA97.6,answer,llm-cataract@1.0.0,97b3c18bf997,SA97.6|SA97.10,it improved no doubt but because I have a first writer I oppression and this is the left I oppression the right time was very bright very sick and this is good but not as good as the right one,"melhorou sem dúvida, mas porque eu tenho um primeiro escritor, eu oprimi e este é o esquerdo, eu oprimi o direito, o tempo estava muito brilhante, muito doente e isso é bom, mas não tão bom quanto o direito"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA97.7,answer,llm-cataract@1.0.0,8bfed2c82080,SA97.7,near enough it's getting better every day,"perto o suficiente, está melhorando todos os dias"
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA97.8,answer,llm-cataract@1.0.0,16e0cbbeca9c,SA97.8,getting better,melhorando
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA97.9,answer,llm-cataract@1.0.0,264454aab11d,SA97.9,I think it's improved.,Acho que melhorou.
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA97.10,answer,llm-cataract@1.0.0,de426f9e509f,SA97.11,yes it improve a lot improve a lot,sim melhora muito melhora muito
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SQ98,question,llm-cataract@1.0.0,caff127af72a,SQ98,is your vision blurry either when you are reading or when you are watching TV,sua visão está embaçada seja quando você está lendo ou quando você está assistindo TV
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA98.1,answer,llm-cataract@1.0.0,58b1a2a1db41,SA98.1,It is.,É.
Portuguese (Brazilian),detect_whether_patient_is_experiencing_symptom.csv,SA98.2,answer,llm-cataract@1.0.0,4e552583f69a,SA98.2,"It was better, but now it's blurry","Era melhor, mas agora está embaçado"
